Timestamp,T1_Unity_Send,T2_ROS_Recv,T3_Cmd_Send,Network_Delay_ms,Decision_Delay_ms,Q_Current_J1,Q_Current_J2,Q_Current_J3,Q_Current_J4,Q_Target_J1,Q_Target_J2,Q_Target_J3,Q_Target_J4,Dist_to_Last,Send_Reason,Time_Since_Last_ms,Velocity_Mag,Robot_Vel_J1,Robot_Vel_J2,Robot_Vel_J3,Robot_Vel_J4
1769695838.1932,1769695838.1720,1769695838.1752,1769695838.1939,0.00,0.00,0.377421,-0.261730,-0.428092,-0.025262,0.362637,-0.263547,-0.436331,-0.005080,0.020182,Proximity_Dist0.008,0.68,0.187007,0.042470,0.156473,0.187007,0.110732
1769695838.3960,1769695838.3716,1769695838.3728,1769695838.3971,0.00,0.00,0.363345,-0.263546,-0.436331,-0.010756,0.393134,-0.303749,-0.436331,-0.067030,0.056274,Proximity_Dist0.006,0.97,0.238597,0.120053,0.000000,0.000000,0.238597
1769695838.6934,1769695838.6724,1769695838.6733,1769695838.6941,0.00,0.00,0.393134,-0.303375,-0.436331,-0.058140,0.407343,-0.290002,-0.436331,-0.089533,0.031393,Proximity_Dist0.009,0.62,0.261059,0.002052,0.080713,0.000000,0.261059
1769695838.8930,1769695838.8714,1769695838.8724,1769695838.8935,0.00,0.00,0.405283,-0.291995,-0.436331,-0.082105,0.435069,-0.278712,-0.436331,-0.115294,0.033188,Proximity_Dist0.007,0.39,0.186907,0.104790,0.101379,0.000000,0.186907
1769695839.0926,1769695839.0915,1769695839.0923,1769695839.1004,0.00,0.00,0.426682,-0.278712,-0.436331,-0.107502,0.434743,-0.259622,-0.436331,-0.127800,0.020299,Proximity_Dist0.008,7.64,0.211145,0.211145,0.022280,0.000000,0.196165
1769695839.2525,1769695839.2400,1769695839.2414,1769695839.2536,0.00,0.00,0.434744,-0.269166,-0.436331,-0.123457,0.413849,-0.282747,-0.436331,-0.076852,0.046606,Proximity_Dist0.010,0.69,0.194792,0.000000,0.194792,0.000000,0.156673
1769695839.5531,1769695839.5314,1769695839.5321,1769695839.5601,0.00,0.00,0.413849,-0.282747,-0.436331,-0.086023,0.468296,-0.288718,-0.436331,-0.100275,0.054447,Proximity_Dist0.009,6.95,0.194195,0.000000,0.007702,0.000000,0.194195
1769695839.8547,1769695839.8318,1769695839.8349,1769695839.8548,0.00,0.00,0.461490,-0.288718,-0.436331,-0.100274,0.491764,-0.339356,-0.426568,-0.130422,0.050639,Proximity_Dist0.007,0.04,0.288289,0.288289,0.000000,0.000000,0.000000
1769695840.1337,1769695840.1121,1769695840.1134,1769695840.1338,0.00,0.00,0.491764,-0.330242,-0.426567,-0.130046,0.455375,-0.376264,-0.339178,-0.132604,0.087389,Proximity_Dist0.009,0.04,0.187454,0.007591,0.187454,0.000000,0.052693
1769695840.5132,1769695840.4922,1769695840.4955,1769695840.5150,0.00,0.00,0.455376,-0.376263,-0.348206,-0.132603,0.473848,-0.436331,-0.301270,-0.085391,0.060067,Proximity_Dist0.009,1.59,0.213637,0.000000,0.000000,0.213637,0.000000
1769695840.8327,1769695840.8125,1769695840.8133,1769695840.8334,0.00,0.00,0.473848,-0.431346,-0.301270,-0.086417,0.390902,-0.436331,-0.377873,-0.114932,0.082946,Proximity_Dist0.005,0.60,0.269412,0.000000,0.269412,0.033311,0.148887
1769695841.1730,1769695841.1515,1769695841.1538,1769695841.1766,0.00,0.00,0.400016,-0.436331,-0.371137,-0.114932,0.308591,-0.436331,-0.326040,-0.136941,0.091424,Proximity_Dist0.009,3.47,0.263124,0.263124,0.000000,0.228471,0.000000
1769695841.5325,1769695841.5317,1769695841.5323,1769695841.5344,0.00,0.00,0.316469,-0.436331,-0.326040,-0.136940,0.349585,-0.436331,-0.332292,-0.171883,0.034942,Proximity_Dist0.008,1.90,0.354075,0.354075,0.000000,0.055350,0.000000
1769695841.7936,1769695841.7715,1769695841.7735,1769695841.7941,0.00,0.00,0.342427,-0.436331,-0.332291,-0.167088,0.358755,-0.436331,-0.327493,-0.092632,0.074456,Proximity_Dist0.007,0.44,0.171853,0.171853,0.000000,0.000000,0.138593
1769695842.1322,1769695842.1315,1769695842.1319,1769695842.1323,0.00,0.00,0.358754,-0.436331,-0.327494,-0.099600,0.330933,-0.431204,-0.385035,-0.066786,0.057541,Proximity_Dist0.007,0.04,0.272121,0.000000,0.000000,0.000000,0.272121
1769695842.4340,1769695842.4133,1769695842.4152,1769695842.4345,0.00,0.00,0.330932,-0.431205,-0.378366,-0.066785,0.332562,-0.436331,-0.433926,-0.131662,0.064877,Proximity_Dist0.007,0.42,0.235275,0.000000,0.000000,0.235275,0.000000
1769695842.7542,1769695842.7315,1769695842.7319,1769695842.7544,0.00,0.00,0.332562,-0.436331,-0.433544,-0.126656,0.385689,-0.365888,-0.362419,-0.116106,0.071125,Proximity_Dist0.005,0.04,0.251425,0.000000,0.000000,0.105065,0.251425
1769695843.0726,1769695843.0537,1769695843.0562,1769695843.0745,0.00,0.00,0.383764,-0.372965,-0.371358,-0.116106,0.361661,-0.373556,-0.397181,-0.212145,0.096039,Proximity_Dist0.009,0.05,0.000000,0.000000,0.000000,0.000000,0.000000
1769695843.4524,1769695843.4323,1769695843.4334,1769695843.4525,0.00,0.00,0.361660,-0.373556,-0.397181,-0.204003,0.386374,-0.344501,-0.399735,-0.222448,0.029055,Proximity_Dist0.008,0.04,0.275953,0.000000,0.000000,0.000000,0.275953
1769695843.6721,1769695843.6521,1769695843.6526,1769695843.6722,0.00,0.00,0.382098,-0.352388,-0.399735,-0.222447,0.425843,-0.427752,-0.431201,-0.284282,0.075364,Proximity_Dist0.008,0.04,0.257437,0.205136,0.257437,0.000000,0.008510
1769695844.0330,1769695844.0116,1769695844.0137,1769695844.0336,0.00,0.00,0.425843,-0.420882,-0.431201,-0.283297,0.467186,-0.429809,-0.436331,-0.260958,0.041343,Proximity_Dist0.007,0.51,0.174543,0.000000,0.174543,0.000000,0.075905
1769695844.2738,1769695844.2539,1769695844.2580,1769695844.2775,0.00,0.00,0.457576,-0.429810,-0.436331,-0.261967,0.499266,-0.429071,-0.436331,-0.247921,0.041690,Proximity_Dist0.010,3.64,0.196516,0.196516,0.000000,0.000000,0.073145
1769695844.5130,1769695844.4915,1769695844.4922,1769695844.5147,0.00,0.00,0.493491,-0.429072,-0.436331,-0.247921,0.489380,-0.436331,-0.423071,-0.278719,0.030798,Proximity_Dist0.006,1.66,0.281425,0.281425,0.000000,0.000000,0.002191
1769695844.7335,1769695844.7115,1769695844.7131,1769695844.7359,0.00,0.00,0.489380,-0.436331,-0.423071,-0.272576,0.484184,-0.436331,-0.436331,-0.345752,0.073176,Proximity_Dist0.006,2.40,0.223461,0.000000,0.000000,0.008614,0.223461
1769695845.0535,1769695845.0321,1769695845.0340,1769695845.0560,0.00,0.00,0.484184,-0.436331,-0.436331,-0.340014,0.481719,-0.436331,-0.436331,-0.234972,0.105042,Proximity_Dist0.006,2.35,0.217811,0.000000,0.000000,0.000000,0.217811
1769695845.4524,1769695845.4516,1769695845.4522,1769695845.4539,0.00,0.00,0.481720,-0.436331,-0.436331,-0.241810,0.494971,-0.436331,-0.436331,-0.231580,0.013252,Proximity_Dist0.007,1.48,0.310026,0.000000,0.000000,0.000000,0.310026
1769695845.5922,1769695845.5715,1769695845.5757,1769695845.5927,0.00,0.00,0.486321,-0.436331,-0.436331,-0.232334,0.467073,-0.436331,-0.436331,-0.199699,0.032636,Proximity_Dist0.009,0.45,0.121349,0.121349,0.000000,0.000000,0.048710
1769695845.8328,1769695845.8115,1769695845.8142,1769695845.8338,0.00,0.00,0.469828,-0.436331,-0.436331,-0.205438,0.468584,-0.433585,-0.420709,-0.172599,0.032839,Proximity_Dist0.006,0.05,0.290903,0.227578,0.000000,0.000000,0.290903
1769695846.0337,1769695846.0119,1769695846.0205,1769695846.0358,0.00,0.00,0.468584,-0.433585,-0.422144,-0.180796,0.464026,-0.391537,-0.436331,-0.127475,0.053321,Proximity_Dist0.008,1.99,0.283709,0.000000,0.000000,0.130806,0.283709
1769695846.2923,1769695846.2735,1769695846.2793,1769695846.2971,0.00,0.00,0.464025,-0.398253,-0.436331,-0.134683,0.454531,-0.362203,-0.436331,-0.165235,0.036050,Proximity_Dist0.007,4.19,0.280857,0.000000,0.261716,0.000000,0.280857
1769695846.5323,1769695846.5135,1769695846.5192,1769695846.5335,0.00,0.00,0.454531,-0.365494,-0.436331,-0.158000,0.401437,-0.370839,-0.398529,-0.169609,0.053094,Proximity_Dist0.007,1.08,0.328849,0.000000,0.231541,0.000000,0.328849
1769695846.8137,1769695846.7937,1769695846.7968,1769695846.8148,0.00,0.00,0.409133,-0.370839,-0.399214,-0.169609,0.412985,-0.436331,-0.426887,-0.223425,0.065492,Proximity_Dist0.008,0.89,0.340453,0.340453,0.000000,0.146373,0.000000
1769695847.1321,1769695847.1115,1769695847.1151,1769695847.1340,0.00,0.00,0.412985,-0.428144,-0.426887,-0.219444,0.426913,-0.436331,-0.436331,-0.107849,0.111595,Proximity_Dist0.008,1.83,0.201416,0.000000,0.201416,0.000000,0.142413
1769695847.5523,1769695847.5321,1769695847.5346,1769695847.5556,0.00,0.00,0.426913,-0.436331,-0.436331,-0.114612,0.448883,-0.436331,-0.340378,-0.102919,0.095953,Proximity_Dist0.007,3.18,0.190829,0.000000,0.000000,0.000000,0.190829
1769695847.9125,1769695847.8919,1769695847.8946,1769695847.9136,0.00,0.00,0.448883,-0.436331,-0.349716,-0.102919,0.430260,-0.436331,-0.350393,-0.048173,0.054746,Proximity_Dist0.009,0.90,0.370327,0.000000,0.000000,0.370327,0.000000
1769695848.2122,1769695848.1916,1769695848.1958,1769695848.2136,0.00,0.00,0.430260,-0.436331,-0.350392,-0.056109,0.495358,-0.436331,-0.331656,-0.044135,0.065098,Proximity_Dist0.008,0.96,0.190069,0.000000,0.000000,0.000000,0.190069
1769695848.5321,1769695848.5122,1769695848.5152,1769695848.5326,0.00,0.00,0.487220,-0.436331,-0.331656,-0.044136,0.424693,-0.436331,-0.294561,-0.072507,0.062528,Proximity_Dist0.008,0.40,0.216324,0.216324,0.000000,0.000000,0.000000
1769695848.8533,1769695848.8315,1769695848.8341,1769695848.8538,0.00,0.00,0.431793,-0.436331,-0.294561,-0.072506,0.470442,-0.436331,-0.271105,0.026734,0.099240,Proximity_Dist0.007,0.42,0.249073,0.249073,0.000000,0.002078,0.000000
1769695849.2523,1769695849.2331,1769695849.2340,1769695849.2538,0.00,0.00,0.470441,-0.436331,-0.271104,0.021832,0.452017,-0.436331,-0.286551,-0.007166,0.028998,Proximity_Dist0.005,1.15,0.288289,0.000000,0.000000,0.000000,0.288289
1769695849.4728,1769695849.4715,1769695849.4725,1769695849.4755,0.00,0.00,0.452386,-0.436331,-0.286512,-0.000005,0.412365,-0.436331,-0.301359,0.076892,0.076897,Proximity_Dist0.007,2.60,0.177895,0.053342,0.000000,0.028524,0.177895
1769695849.8173,1769695849.7925,1769695849.7937,1769695849.8185,0.00,0.00,0.412365,-0.436331,-0.301359,0.067657,0.351829,-0.436331,-0.209259,0.084768,0.092100,Proximity_Dist0.009,0.99,0.296247,0.000000,0.000000,0.000000,0.296247
1769695850.1924,1769695850.1725,1769695850.1734,1769695850.1927,0.00,0.00,0.351870,-0.436331,-0.218223,0.084767,0.272640,-0.424118,-0.276098,0.116190,0.079230,Proximity_Dist0.009,0.28,0.272433,0.050110,0.000000,0.272433,0.000000
1769695850.5522,1769695850.5321,1769695850.5335,1769695850.5529,0.00,0.00,0.279603,-0.424118,-0.272880,0.116190,0.198555,-0.436331,-0.272171,0.105556,0.081047,Proximity_Dist0.007,0.64,0.187155,0.187155,0.000000,0.130712,0.000000
1769695850.8751,1769695850.8514,1769695850.8543,1769695850.8755,0.00,0.00,0.206623,-0.436331,-0.272170,0.105556,0.135324,-0.436331,-0.190376,0.057083,0.081794,Proximity_Dist0.008,0.41,0.295229,0.295229,0.000000,0.000000,0.000000
1769695851.2321,1769695851.2118,1769695851.2135,1769695851.2322,0.00,0.00,0.136776,-0.436331,-0.198203,0.057083,0.147209,-0.407514,-0.165526,0.039304,0.032677,Proximity_Dist0.008,0.04,0.197640,0.096560,0.000000,0.197640,0.002239
1769695851.4524,1769695851.4316,1769695851.4320,1769695851.4525,0.00,0.00,0.147208,-0.413261,-0.168278,0.039937,0.134383,-0.370856,-0.151370,0.022135,0.042405,Proximity_Dist0.006,0.04,0.285977,0.018351,0.285977,0.223052,0.126891
1769695851.6776,1769695851.6514,1769695851.6521,1769695851.6777,0.00,0.00,0.134383,-0.379002,-0.151371,0.022134,0.053276,-0.354966,-0.117868,0.005283,0.081107,Proximity_Dist0.008,0.04,0.334316,0.007023,0.334316,0.026424,0.062178
1769695852.0327,1769695852.0118,1769695852.0129,1769695852.0328,0.00,0.00,0.062187,-0.354965,-0.117869,0.005283,-0.049873,-0.318311,-0.084853,-0.048015,0.112059,Proximity_Dist0.009,0.04,0.267519,0.267519,0.000000,0.000000,0.000000
1769695852.4321,1769695852.4117,1769695852.4146,1769695852.4322,0.00,0.00,-0.043147,-0.318311,-0.084853,-0.048016,-0.018984,-0.355451,-0.125255,-0.052500,0.040403,Proximity_Dist0.007,0.04,0.308519,0.308519,0.000000,0.000000,0.000000
1769695852.6723,1769695852.6516,1769695852.6521,1769695852.6724,0.00,0.00,-0.022449,-0.348334,-0.115864,-0.052501,-0.059275,-0.346168,-0.142971,-0.073858,0.036826,Proximity_Dist0.009,0.04,0.284757,0.188864,0.253480,0.284757,0.000000
1769695852.9324,1769695852.9315,1769695852.9319,1769695852.9326,0.00,0.00,-0.051117,-0.346167,-0.142972,-0.073692,-0.035764,-0.322794,-0.198326,-0.055463,0.055353,Proximity_Dist0.008,0.14,0.190718,0.190718,0.000000,0.017458,0.043160
1769695853.2344,1769695853.2115,1769695853.2126,1769695853.2345,0.00,0.00,-0.035764,-0.322793,-0.192430,-0.055463,0.012359,-0.318328,-0.171317,-0.002457,0.053006,Proximity_Dist0.006,0.05,0.266692,0.000000,0.000000,0.266692,0.000000
1769695853.4930,1769695853.4716,1769695853.4727,1769695853.4931,0.00,0.00,0.005299,-0.318327,-0.171358,-0.011998,0.015355,-0.354023,-0.162782,-0.020951,0.035696,Proximity_Dist0.010,0.04,0.357275,0.311729,0.000000,0.070235,0.357275
1769695853.7342,1769695853.7118,1769695853.7139,1769695853.7344,0.00,0.00,0.015355,-0.346090,-0.162782,-0.020787,-0.015673,-0.327869,-0.139452,0.022527,0.043314,Proximity_Dist0.008,0.04,0.311436,0.000000,0.311436,0.000000,0.086250
1769695854.0039,1769695853.9721,1769695853.9743,1769695854.0041,0.00,0.00,-0.014599,-0.328232,-0.139492,0.015582,-0.082661,-0.357217,-0.173442,0.052472,0.068063,Proximity_Dist0.007,0.05,0.263212,0.137631,0.096942,0.064632,0.263212
1769695854.3329,1769695854.3114,1769695854.3131,1769695854.3330,0.00,0.00,-0.076926,-0.357217,-0.173442,0.052472,-0.114512,-0.370315,-0.111844,0.010203,0.061598,Proximity_Dist0.006,0.04,0.213257,0.213257,0.000000,0.000000,0.000000
1769695854.6558,1769695854.6514,1769695854.6555,1769695854.6561,0.00,0.00,-0.114511,-0.370315,-0.117501,0.010363,-0.179171,-0.423661,-0.097837,0.008876,0.064660,Proximity_Dist0.006,0.07,0.239887,0.001677,0.000000,0.239887,0.075711
1769695854.9533,1769695854.9314,1769695854.9332,1769695854.9534,0.00,0.00,-0.169892,-0.418887,-0.097838,0.008877,-0.177569,-0.363314,-0.069142,-0.055955,0.064832,Proximity_Dist0.009,0.04,0.200957,0.200957,0.145670,0.000000,0.000000
1769695855.2721,1769695855.2715,1769695855.2719,1769695855.2722,0.00,0.00,-0.177570,-0.368323,-0.069141,-0.048968,-0.185137,-0.345339,-0.050695,-0.075125,0.026158,Proximity_Dist0.007,0.03,0.262611,0.000000,0.227833,0.000000,0.262611
1769695855.4329,1769695855.4115,1769695855.4118,1769695855.4330,0.00,0.00,-0.184717,-0.354327,-0.059918,-0.065541,-0.164745,-0.346290,0.020348,-0.092261,0.080266,Proximity_Dist0.010,0.04,0.164330,0.122355,0.154082,0.158122,0.164330
1769695855.7721,1769695855.7514,1769695855.7556,1769695855.7722,0.00,0.00,-0.164745,-0.346289,0.011467,-0.092262,-0.211222,-0.284680,-0.100475,-0.040967,0.111941,Proximity_Dist0.009,0.04,0.197391,0.000000,0.000000,0.197391,0.000000
1769695856.2130,1769695856.1922,1769695856.1928,1769695856.2131,0.00,0.00,-0.211221,-0.284681,-0.094756,-0.040966,-0.304674,-0.250372,-0.122383,-0.084638,0.093452,Proximity_Dist0.006,0.05,0.282078,0.000000,0.000000,0.282078,0.000000
1769695856.5942,1769695856.5915,1769695856.5940,1769695856.5943,0.00,0.00,-0.297842,-0.250373,-0.122384,-0.084638,-0.460768,-0.272535,-0.172299,-0.123470,0.162925,Proximity_Dist0.007,0.04,0.160979,0.160979,0.000000,0.000000,0.000000
1769695857.0752,1769695857.0514,1769695857.0542,1769695857.0753,0.00,0.00,-0.454962,-0.272535,-0.172299,-0.123470,-0.374336,-0.249248,-0.180743,-0.142502,0.080626,Proximity_Dist0.006,0.06,0.195375,0.195375,0.000000,0.000000,0.000000
1769695857.4321,1769695857.4315,1769695857.4319,1769695857.4321,0.00,0.00,-0.382114,-0.249249,-0.180743,-0.142503,-0.377983,-0.232380,-0.142463,-0.159818,0.038279,Proximity_Dist0.008,0.04,0.200496,0.200496,0.000000,0.000000,0.000000
1769695857.6938,1769695857.6715,1769695857.6732,1769695857.6939,0.00,0.00,-0.377982,-0.232380,-0.148159,-0.159818,-0.455591,-0.277880,-0.167654,-0.204033,0.077608,Proximity_Dist0.006,0.09,0.276229,0.000000,0.002073,0.276229,0.002128
1769695858.0323,1769695858.0315,1769695858.0322,1769695858.0324,0.00,0.00,-0.448766,-0.277881,-0.167653,-0.204032,-0.498042,-0.278577,-0.154213,-0.126602,0.077431,Proximity_Dist0.007,0.03,0.180023,0.180023,0.008096,0.000000,0.000000
1769695858.3721,1769695858.3515,1769695858.3527,1769695858.3722,0.00,0.00,-0.498042,-0.278577,-0.154212,-0.134499,-0.447488,-0.207629,-0.154246,-0.123391,0.070949,Proximity_Dist0.008,0.04,0.187183,0.002005,0.000000,0.000000,0.187183
1769695858.7154,1769695858.6951,1769695858.6961,1769695858.7155,0.00,0.00,-0.447852,-0.214289,-0.154212,-0.123391,-0.351404,-0.173002,-0.180712,-0.048776,0.096449,Proximity_Dist0.007,0.04,0.310526,0.113056,0.310526,0.000000,0.000000
1769695859.0942,1769695859.0915,1769695859.0940,1769695859.0942,0.00,0.00,-0.359549,-0.173002,-0.180711,-0.050267,-0.380010,-0.272588,-0.149806,-0.018133,0.099586,Proximity_Dist0.008,0.03,0.181063,0.181063,0.000000,0.000000,0.087388
1769695859.4741,1769695859.4521,1769695859.4551,1769695859.4742,0.00,0.00,-0.380009,-0.263443,-0.149807,-0.018134,-0.427735,-0.332384,-0.084583,-0.034531,0.068941,Proximity_Dist0.009,0.04,0.205691,0.000000,0.205691,0.000000,0.000000
1769695859.7920,1769695859.7915,1769695859.7918,1769695859.7921,0.00,0.00,-0.426243,-0.326478,-0.092737,-0.034531,-0.404649,-0.318435,-0.030454,-0.061460,0.062283,Proximity_Dist0.008,0.03,0.194802,0.093880,0.167282,0.194802,0.000000
1769695860.0932,1769695860.0740,1769695860.0768,1769695860.0933,0.00,0.00,-0.404649,-0.318435,-0.035299,-0.061460,-0.389640,-0.343202,-0.001651,-0.087770,0.033648,Proximity_Dist0.005,0.04,0.325972,0.000000,0.000000,0.325972,0.000000
1769695860.2920,1769695860.2723,1769695860.2750,1769695860.2921,0.00,0.00,-0.390039,-0.338017,-0.010627,-0.080908,-0.409449,-0.342737,-0.040806,-0.080124,0.030179,Proximity_Dist0.009,0.04,0.224531,0.068165,0.182697,0.224531,0.200812
1769695860.5550,1769695860.5322,1769695860.5336,1769695860.5551,0.00,0.00,-0.409449,-0.342737,-0.034981,-0.080125,-0.441871,-0.327719,0.010665,-0.065652,0.045646,Proximity_Dist0.006,0.04,0.262160,0.017709,0.000000,0.262160,0.000000
1769695860.8331,1769695860.8115,1769695860.8140,1769695860.8332,0.00,0.00,-0.441507,-0.327719,0.003707,-0.065652,-0.377563,-0.300314,0.004169,-0.074963,0.063944,Proximity_Dist0.007,0.04,0.170588,0.052107,0.000000,0.170588,0.000000
1769695861.1548,1769695861.1315,1769695861.1374,1769695861.1549,0.00,0.00,-0.383469,-0.300314,0.004168,-0.074964,-0.434020,-0.320617,-0.065834,-0.098903,0.070002,Proximity_Dist0.006,0.04,0.260550,0.260550,0.000000,0.000000,0.000000
1769695861.4724,1769695861.4518,1769695861.4535,1769695861.4726,0.00,0.00,-0.432516,-0.320617,-0.059841,-0.098903,-0.500000,-0.380214,-0.053897,-0.069181,0.067484,Proximity_Dist0.006,0.04,0.314029,0.184703,0.000000,0.314029,0.000000
1769695861.7930,1769695861.7716,1769695861.7720,1769695861.7932,0.00,0.00,-0.494909,-0.376904,-0.053898,-0.069181,-0.433039,-0.400247,-0.051920,-0.025301,0.061870,Proximity_Dist0.005,0.04,0.272351,0.272351,0.225370,0.000000,0.000000
1769695862.1138,1769695862.0915,1769695862.0925,1769695862.1139,0.00,0.00,-0.437856,-0.400248,-0.051920,-0.025302,-0.468924,-0.381836,0.017917,-0.040155,0.069837,Proximity_Dist0.005,0.04,0.249767,0.249767,0.000000,0.000000,0.030839
1769695862.4121,1769695862.3921,1769695862.3928,1769695862.4122,0.00,0.00,-0.468925,-0.381836,0.008575,-0.040155,-0.473883,-0.408988,0.017843,-0.000560,0.039595,Proximity_Dist0.009,0.04,0.365804,0.032773,0.000000,0.365804,0.000000
1769695862.6749,1769695862.6514,1769695862.6521,1769695862.6814,0.00,0.00,-0.473883,-0.407941,0.017918,-0.007473,-0.470916,-0.436331,0.088440,0.029626,0.070522,Proximity_Dist0.007,6.37,0.279943,0.000000,0.138761,0.000000,0.279943
1769695862.9921,1769695862.9722,1769695862.9730,1769695862.9926,0.00,0.00,-0.470916,-0.436331,0.079006,0.029625,-0.423977,-0.436331,0.079654,0.069967,0.046939,Proximity_Dist0.009,0.39,0.207811,0.000000,0.000000,0.207811,0.000000
1769695863.2743,1769695863.2515,1769695863.2524,1769695863.2744,0.00,0.00,-0.431963,-0.436331,0.079655,0.065799,-0.488331,-0.364628,0.132141,0.046259,0.071702,Proximity_Dist0.008,0.07,0.172005,0.172005,0.000000,0.000000,0.130528
1769695863.6134,1769695863.5915,1769695863.5934,1769695863.6135,0.00,0.00,-0.485704,-0.370365,0.131973,0.046260,-0.475458,-0.356401,0.131172,0.064159,0.017899,Proximity_Dist0.006,0.04,0.271429,0.202511,0.271429,0.088792,0.000000
1769695863.7729,1769695863.7515,1769695863.7526,1769695863.7730,0.00,0.00,-0.479079,-0.357428,0.131172,0.055210,-0.448838,-0.379103,0.168994,0.063443,0.037822,Proximity_Dist0.009,0.04,0.137033,0.137033,0.078097,0.000000,0.056141
1769695864.0324,1769695864.0115,1769695864.0119,1769695864.0326,0.00,0.00,-0.450318,-0.378475,0.162820,0.063443,-0.477038,-0.404583,0.164494,0.102759,0.039316,Proximity_Dist0.006,0.05,0.236473,0.129445,0.092828,0.236473,0.000000
1769695864.2722,1769695864.2714,1769695864.2720,1769695864.2722,0.00,0.00,-0.474906,-0.402656,0.164494,0.093621,-0.412789,-0.397363,0.097051,0.054802,0.067443,Proximity_Dist0.009,0.03,0.209398,0.115575,0.104431,0.000000,0.209398
1769695864.5927,1769695864.5915,1769695864.5925,1769695864.5933,0.00,0.00,-0.419713,-0.397363,0.106073,0.055842,-0.353906,-0.436331,0.056778,0.045795,0.065807,Proximity_Dist0.009,0.62,0.208285,0.187053,0.000000,0.208285,0.085190
1769695864.8922,1769695864.8718,1769695864.8745,1769695864.8950,0.00,0.00,-0.362992,-0.435324,0.057819,0.045796,-0.321419,-0.436331,0.074003,0.005281,0.041573,Proximity_Dist0.009,2.74,0.376440,0.376440,0.160814,0.166195,0.000000
1769695865.1531,1769695865.1334,1769695865.1347,1769695865.1537,0.00,0.00,-0.324709,-0.436331,0.074004,0.012355,-0.289369,-0.436331,0.055499,0.063132,0.050777,Proximity_Dist0.007,0.55,0.190774,0.134033,0.000000,0.000000,0.190774
